SubscriptionName,SubscriptionId,Region,ResourceProvider,ResourceName,DisplayName,CurrentUsage,QuotaLimit,Unit
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.App,ManagedEnvironmentCount,Managed Environment Count,0,50,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.App,SubscriptionDedicatedNCA100Gpus,Subscription Dedicated NCA 100 Gpus,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.App,SessionPools,Session Pools,0,50,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.App,ExpressEnvironmentCount,Express Environment Count,0,500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Storage,StorageAccounts,Storage Accounts,18,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.StorageCache,Cache,Cache,0,4,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.StorageCache,AmlFilesystem,AmlFilesystem,0,4,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,VirtualNetworks,Virtual Networks,1,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,CustomIpPrefixes,Custom Ip Prefixes,0,5,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,PublicIpPrefixes,Public Ip Prefixes,0,2147483647,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,PublicIPAddresses,Public IP Addresses,1,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,IPv4BasicSkuPublicIpAddresses,Public IPv4 Addresses - Basic,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,IPv6BasicSkuPublicIpAddresses,Public IPv6 Addresses - Basic,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,IPv4StandardSkuPublicIpAddresses,Public IPv4 Addresses - Standard,1,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,IPv6StandardSkuPublicIpAddresses,Public IPv6 Addresses - Standard,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,IPv4GlobalTierPublicIpAddresses,Public IPv4 Addresses - Global Tier,0,20,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,IPv6GlobalTierPublicIpAddresses,Public IPv6 Addresses - Global Tier,0,20,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,IPv4InternetRoutingPreferencePublicIpAddresses,Public IPv4 Addresses - Internet Routing Preference,0,20,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,IPv6InternetRoutingPreferencePublicIpAddresses,Public IPv6 Addresses - Internet Routing Preference,0,20,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,NetworkSecurityGroups,Network Security Groups,11,5000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,NatGateways,Nat Gateways,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,NetworkInterfaces,Network Interfaces,40,65536,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,PrivateEndpoints,Private Endpoints,31,65536,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,PrivateEndpointRedirectMaps,Private Endpoint Redirect Maps,0,2147483647,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,LoadBalancers,Load Balancers,2,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,PrivateLinkServices,Private Link Services,0,1800,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,PrivateLinkServicesDirectConnect,Private Link Services Direct Connect,0,10,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,ApplicationGateways,Application Gateways,1,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,RouteTables,Route Tables,2,600,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,RouteFilters,Route Filters,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,NetworkInterfaceTapConfiguration,Network Interface Tap Configuration.,0,10,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,NetworkWatchers,Network Watchers,1,1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,PacketCaptures,Packet Captures,0,10000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,ApplicationSecurityGroups,Application Security Groups.,0,3000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,DdosProtectionPlans,DDoS Protection Plans.,0,1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,DdosCustomPolicies,DDoS customized policies,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,ServiceEndpointPolicies,Service Endpoint Policies,0,500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,NetworkIntentPolicies,Network Intent Policies,1,400,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,StandardSkuLoadBalancers,Standard Sku Load Balancers,2,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,ServiceSkuLoadBalancers,Service Sku Load Balancers,0,10000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,AuxiliaryModeEnabledNetworkInterfaces,Auxiliary Mode Enabled Network Interfaces,0,10,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,VirtualNetworkAppliances,Virtual Network Appliances,0,2,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,DnsServersPerVirtualNetwork,DNS servers per Virtual Network,0,20,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,CustomDnsServersPerP2SVpnGateway,Custom DNS servers per P2SVpnGateway,0,5,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,SubnetsPerVirtualNetwork,Subnets per Virtual Network,0,3000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,IPConfigurationsPerVirtualNetwork,IP Configurations per Virtual Network,0,65536,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,IPV6ConfigurationsPerNetworkInterface,IPV6 Configurations per Network Interface,0,8,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,PeeringsPerVirtualNetwork,Peerings per Virtual Network,0,500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,PrefixesPerSubnet,Prefixes per Subnet,0,25,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,SecurityRulesPerNetworkSecurityGroup,Security rules per Network Security Group,0,2000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,SecurityRulesPerNetworkIntentPolicy,Security rules per Network Intent Policy,0,100,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,RoutesPerNetworkIntentPolicy,Routes per Network Intent Policy,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,SecurityRuleAddressesOrPortsPerNetworkSecurityGroup,Security rules addresses or ports per Network Security Group,0,6000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,InboundRulesPerLoadBalancer,Inbound Rules per Load Balancer,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,FrontendIPConfigurationPerLoadBalancer,Frontend IP Configurations per Load Balancer,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,OutboundRulesPerLoadBalancer,Outbound Rules per Load Balancer,0,5,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,RoutesPerRouteTable,Routes per Route Table,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,RoutesWithServiceTagPerRouteTable,Routes with service tag per Route Table,0,25,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,SecondaryIPConfigurationsPerNetworkInterface,Secondary IP Configurations per Network Interface,0,256,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,SecondaryIPConfigurationsPerPrivateEndpointNetworkInterface,Secondary IP Configurations per PrivateEndpoint Network Interface,0,500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,InboundNatOrLbRulesPerNetworkInterface,Inbound rules per Network Interface,0,300,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,RouteFilterRulesPerRouteFilter,Route filter rules per Route Filter,0,1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,RouteFiltersPerExpressRouteBgpPeering,Route filters per Express route BGP Peering,0,1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Network,MinPublicIpInterNetworkPrefixLength,Public IPv4 Prefix Length,0,28,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,cores,Total Regional vCPUs,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,StandardAV2Family,StandardAV2Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,StandardDadsV5Family,StandardDadsV5Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,StandardDaV4Family,StandardDaV4Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,StandardDFamily,StandardDFamily,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,StandardDsV2Family,StandardDsV2Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,StandardEadsV5Family,StandardEadsV5Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,StandardEasV4Family,StandardEasV4Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,StandardEaV4Family,StandardEaV4Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,standardEISv3Family,standardEISv3Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,standardEIv3Family,standardEIv3Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,StandardEsV3Family,StandardEsV3Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,standardEv3Family,standardEv3Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.HDInsight,standardFFamily,standardFFamily,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,TotalClusters,Total Clusters,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,TotalDedicatedCores,Total Cluster Dedicated Regional vCPUs,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDFamily,Standard D Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDv2Family,Standard Dv2 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDv3Family,Standard Dv3 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDSv2Family,Standard DSv2 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDSv3Family,Standard DSv3 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardFSv2Family,Standard FSv2 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCFamily,Standard NC Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCSv2Family,Standard NCSv2 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCSv3Family,Standard NCSv3 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDSFamily,Standard NDS Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDSv2Family,Standard NDSv2 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNVFamily,Standard NV Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardMSFamily,Standard MS Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNVSv3Family,Standard NVSv3 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardHBrsv2Family,Standard HBrsv2 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardHCSFamily,Standard HCS Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,Standard NCASv3_T4 Family,Standard  NCASv3_T4  Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,Standard NDASv4_A100 Family,Standard  NDASv4_A100  Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCADSA100v4Family,Standard NCADSA100v4 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standard NDAMSv4_A100Family,Standard  NDAMSv4_A100 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCPromoFamily,Standard NCPromo Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEAv4Family,Standard EAv4 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardHBSFamily,Standard HBS Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEv3Family,Standard Ev3 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDDSv4Family,Standard DDSv4 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardLSv2Family,Standard LSv2 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardHBv3Family,Standard HBv3 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardFXMDVSFamily,Standard FXMDVS Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardESv3Family,Standard ESv3 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDASv4Family,Standard DASv4 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEADSv5Family,Standard EADSv5 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDDv4Family,Standard DDv4 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDAv4Family,Standard DAv4 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEDSv4Family,Standard EDSv4 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEDv4Family,Standard EDv4 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEASv4Family,Standard EASv4 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardAv2Family,Standard Av2 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardHFamily,Standard H Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDAMSv4A100noRDMAFamily,Standard NDAMSv4A100noRDMA Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDADSv5Family,Standard DADSv5 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEBDSv5Family,Standard EBDSv5 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDDSv5Family,Standard DDSv5 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDv5H100Family,Standard NDv5H100 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEDSv5Family,Standard EDSv5 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardEDv5Family,Standard EDv5 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardDDv5Family,Standard DDv5 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardLSv3Family,Standard LSv3 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardLASv3Family,Standard LASv3 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDv4A100FlexFamily,Standard NDv4A100Flex Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNCADSH100v5Family,Standard NCADSH100v5 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNVADSA10v5Family,Standard NVADSA10v5 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardNDv5H100FlexFamily,Standard NDv5H100Flex Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDAMSFv4A100Family,Standard NDAMSFv4A100 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISH100V5noRDMAFamily,Standard NDISH100V5noRDMA Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISFlexH100V5noRDMAFamily,Standard NDISFlexH100V5noRDMA Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,standardMSv2Family,Standard MSv2 Family Cluster Dedicated vCPUs,-1,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.MachineLearningServices,StandardNDISH200V5noRDMAFamily,Standard NDISH200V5noRDMA Family Cluster Dedicated vCPUs,-1,-1,Count
